"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"MPCT","iShares MSCI Global Impact ETF","58.97","35382000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mpct",
"ENZL","iShares MSCI New Zealand ETF","50.11","145319000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/enzl",
"QAT","iShares MSCI Qatar ETF","16.8151","52126810","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qat",
"TUR","iShares MSCI Turkey ETF","38.8","271600000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tur",
"UAE","iShares MSCI UAE ETF","16.59","39816000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/uae",
"ESGU","iShares MSCI USA ESG Optimized ETF","58.29","61204500","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esgu",
"IBB","iShares Nasdaq Biotechnology Index Fund","105.96","8831766000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ibb",
"SOXX","iShares PHLX SOX Semiconductor Sector Index Fund","180.23","1649104500","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/soxx",
"AMCA","iShares Russell 1000 Pure U.S. Revenue ETF","25.97","9089500","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/amca",
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","31.9","41470000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emif",
"ICLN","iShares S&P Global Clean Energy Index Fund","9.74","173372000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/icln",
"WOOD","iShares S&P Global Timber & Forestry Index Fund","80.56","468859200","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wood",
"INDY","iShares S&P India Nifty 50 Index Fund","35.82","1024452000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/indy",
"IJT","iShares S&P Small-Cap 600 Growth ETF","176","5324000000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ijt",
"DVY","iShares Select Dividend ETF","95.58","16764732000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dvy",
"SHV","iShares Short Treasury Bond ETF","110.3","12883040000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/shv",
"CRED","iShares U.S. Credit Bond ETF","108.83","1501854000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cred",
"PFF","iShares U.S. Preferred Stock ETF","37.17","16365951000","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pff",
"ISR","IsoRay, Inc.","0.4333","23874929.2257","n/a","United States","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/isr",
"ISRL","Isramco, Inc.","109","296223632","n/a","United States","1983","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/isrl",
"ISDR","Issuer Direct Corporation","15.9372","48334754.5272","n/a","United States","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/isdr",
"STAR          ","iStar Financial Inc.","10.16","688583250.72","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/star",
"STAR^D","iStar Financial Inc.","24.9999","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/star^d",
"STAR^G","iStar Financial Inc.","25.1139","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/star^g",
"STAR^I","iStar Financial Inc.","24.8","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/star^i",
"ITI","Iteris, Inc.","4.87","161066235.63","n/a","United States","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/iti",
"ITRI","Itron, Inc.","69.95","2736619714.4","n/a","United States","1993","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/itri",
"ITT","ITT Inc.","51.26","4480579188.8","n/a","United States","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/itt",
"ITUS","ITUS Corporation","4.6","76503478.6","n/a","United States","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/itus",
"IVENC","Ivy NextShares","99.98","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ivenc",
"IVFGC","Ivy NextShares","100.02","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ivfgc",
"IVFVC","Ivy NextShares","100.02","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ivfvc",
"IZEA","IZEA Inc.","2.05","11738988.8","n/a","United States","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/izea",
"JJSF","J & J Snack Foods Corp.","139.54","2606394122.42","n/a","United States","1986","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/jjsf",
"JPM","J P Morgan Chase & Co","110.3","376169362068.1","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm",
"JPM.WS","J P Morgan Chase & Co","n/a","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm.ws",
"JPM^A","J P Morgan Chase & Co","25.25","0","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm^a",
"JPM^B","J P Morgan Chase & Co","26.21","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^b",
"JPM^E","J P Morgan Chase & Co","26.12","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^e",
"JPM^F","J P Morgan Chase & Co","26.12","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^f",
"JPM^G","J P Morgan Chase & Co","26.13","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^g",
"JPM^H","J P Morgan Chase & Co","26.13","0","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm^h",
"MAYS","J. W. Mays, Inc.","37.25","75087805","n/a","United States","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","112.77","12377014062.84","n/a","United States","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/jbht",
"JCP","J.C. Penney Company, Inc. Holding Company","3.11","975768328.14","n/a","United States","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/jcp",
"SJM","J.M. Smucker Company (The)","122.85","13955654594.7","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/sjm",
"JCOM","j2 Global, Inc.","79.3","3892504733","n/a","United States","1999","Technology","Telecommunications Equipment","https://www.nasdaq.com/symbol/jcom",
"JBL","Jabil Inc.","29.23","5007078948.22","n/a","United States","1993","Technology","Electrical Products","https://www.nasdaq.com/symbol/jbl",
"JKHY","Jack Henry & Associates, Inc.","119.52","9234295077.6","n/a","United States","1985","Technology","EDP Services","https://www.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","87.61","2587312099.55","n/a","United States","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/jack",
"JXSB","Jacksonville Bancorp Inc.","33.34","60494329.78","n/a","United States","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/jxsb",
"JEC","Jacobs Engineering Group Inc.","59.27","8396861744.28","n/a","United States","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/jec",
"JAG","Jagged Peak Energy Inc.","14.28","3043443706.8","n/a","United States","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/jag",
"JAGX","Jaguar Health, Inc.","0.18","30296895.12","n/a","United States","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jagx",
"JAKK","JAKKS Pacific, Inc.","2.4","69982377.6","n/a","United States","1996","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/jakk",
"JMBA","Jamba, Inc.","8.91","138890915.46","n/a","United States","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/jmba",
"SGQI","Janus Henderson SG Global Quality Income ETF","27.685","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sgqi",
"JSML","Janus Henderson Small Cap Growth Alpha ETF","37.77","7629540","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jsml",
"JSMD","Janus Henderson Small/Mid Cap Growth Alpha ETF","39.87","14034240","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jsmd",
"JOF","Japan Smaller Capitalization Fund Inc","12.1499","344253966.5607","n/a","United States","1990","n/a","n/a","https://www.nasdaq.com/symbol/jof",
"JASN","Jason Industries, Inc.","3.08","84313330.64","n/a","United States","2013","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/jasn",
"JASNW","Jason Industries, Inc.","0.024","0","n/a","United States","2013","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/jasnw",
"JBGS","JBG SMITH Properties","34.22","4037960000","n/a","United States","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/jbgs",
"JELD","JELD-WEN Holding, Inc.","29.79","3168479443.95","n/a","United States","2017","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/jeld",
"JSYN","Jensyn Acquistion Corp.","10.55","35279136.7","n/a","United States","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsyn",
"JSYNR","Jensyn Acquistion Corp.","0.47","0","n/a","United States","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsynr",
"JSYNU","Jensyn Acquistion Corp.","10.5","0","n/a","United States","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsynu",
"JSYNW","Jensyn Acquistion Corp.","0.249","0","n/a","United States","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsynw",
"JCAP","Jernigan Capital, Inc.","17.84","257735247.12","n/a","United States","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/jcap",
"JCAP^B","Jernigan Capital, Inc.","22.95","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jcap^b",
"JBLU","JetBlue Airways Corporation","19.51","6195765063.86","n/a","United States","2002","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/jblu",
"JTPY","JetPay Corporation","2.2662","34919359.1064","n/a","United States","2011","Finance","Business Services","https://www.nasdaq.com/symbol/jtpy",
"JCTCF","Jewett-Cameron Trading Company","14.55","32511887.7","n/a","United States","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/jctcf",
"JMP","JMP Group LLC","5.1","109450003.5","n/a","United States","2007","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group LLC","25.4909","0","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmpb",
"JMPD","JMP Group LLC","24.9299","0","n/a","United States","2017","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmpd",
"JBSS","John B. Sanfilippo & Son, Inc.","58.33","661556869.59","n/a","United States","1991","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/jbss",
"JBT","John Bean Technologies Corporation","113.15","3572958143.3","n/a","United States","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/jbt",
"BTO","John Hancock Financial Opportunities Fund","38.49","717296175.9","n/a","United States","1994","n/a","n/a","https://www.nasdaq.com/symbol/bto",
"HEQ","John Hancock Hedged Equity & Income Fund","16.5","201377038.5","n/a","United States","2011","n/a","n/a","https://www.nasdaq.com/symbol/heq",
"JHS","John Hancock Income Securities Trust","13.8889","161758254.4065","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jhs",
"JHI","John Hancock Investors Trust","16.66","145059036.5","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jhi",
"HPF","John Hancock Pfd Income Fund II","19.62","417270233.52","n/a","United States","2002","n/a","n/a","https://www.nasdaq.com/symbol/hpf",
"HPI","John Hancock Preferred Income Fund","20.25","526565893.5","n/a","United States","2002","n/a","n/a","https://www.nasdaq.com/symbol/hpi",
"HPS","John Hancock Preferred Income Fund III","17.35","547860689.75","n/a","United States","2003","n/a","n/a","https://www.nasdaq.com/symbol/hps",
"PDT","John Hancock Premium Dividend Fund","14.93","721081973.6","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pdt",
"HTD","John Hancock Tax Advantaged Dividend Income Fund","21.5","760776661.5","n/a","United States","2004","n/a","n/a","https://www.nasdaq.com/symbol/htd",
"HTY","John Hancock Tax-Advantaged Global Shareholder Yield Fund","8.7562","96516930.7152","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hty",
"JNJ","Johnson & Johnson","130.62","350406392781.06","n/a","United States","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jnj",
"JOUT","Johnson Outdoors Inc.","63.93","638994094.95","n/a","United States","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/jout",
"JONE","Jones Energy, Inc.","0.5853","59500487.6859","n/a","United States","2013","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/jone",
"JLL","Jones Lang LaSalle Incorporated","171.81","7801733519.37","n/a","United States","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/jll",
"JNCE","Jounce Therapeutics, Inc.","20.5","664026385.5","n/a","United States","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/jnce",
"JNPR","Juniper Networks, Inc.","24.85","8673230471.15","n/a","United States","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/jnpr",
"JNP","Juniper Pharmaceuticals, Inc.","9.55","104813236.4","n/a","United States","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jnp",
"JE","Just Energy Group, Inc.","4.42","655691176.4","n/a","Canada","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/je",
"JE^A","Just Energy Group, Inc.","22.64","0","n/a","Canada","n/a","n/a","n/a","https://www.nasdaq.com/symbol/je^a",
"LRN","K12 Inc","13.72","568211906.64","n/a","United States","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/lrn",
"KTWO","K2M Group Holdings, Inc.","19.1","828707037.3","n/a","United States","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ktwo",
"KAI","Kadant Inc","94.35","1046361219.15","n/a","United States","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kai",
"KDMN","Kadmon Holdings, Inc.","4.33","340563805.17","n/a","United States","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kdmn",
"KALU","Kaiser Aluminum Corporation","104.48","1750852958.88","n/a","United States","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/kalu",
"KALA","Kala Pharmaceuticals, Inc.","16.39","402474380.66","n/a","United States","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kala",
"KAMN","Kaman Corporation","62.04","1724206436.04","n/a","United States","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/kamn",
"KSU","Kansas City Southern","110.13","11299736560.47","n/a","United States","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/ksu",
"KSU^","Kansas City Southern","26.5","0","n/a","United States","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/ksu^",
"KS","KapStone Paper and Packaging Corporation","34.66","3375223415.06","n/a","United States","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/ks",
"KAR","KAR Auction Services, Inc","53.39","7176093840.5","n/a","United States","2009","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/kar",
"KPTI","Karyopharm Therapeutics Inc.","13.9","690174309.2","n/a","United States","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kpti",
"KAAC","Kayne Anderson Acquisition Corp.","9.77","460803417.8","n/a","United States","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kaac",
"KAACU","Kayne Anderson Acquisition Corp.","10.05","0","n/a","United States","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kaacu",
"KAACW","Kayne Anderson Acquisition Corp.","0.96","0","n/a","United States","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kaacw",
"KED","Kayne Anderson Energy Development Company","15.48","166553638.92","n/a","United States","2006","n/a","n/a","https://www.nasdaq.com/symbol/ked",
